-58  -50  -49  
3  -11  64  
11  78  -16  
79  83  75  
0  0  0  
93  -77  65  
59  -71  -5  
12  62  -96  
61  -72  85  
-76  26  -68  
-23  73  16  
5  46  -36  
-14  -17  92  
-84  4  -85  
-23  83  72  
-5  23  51  
-93  -87  -46  
-7  96  70  
0  0  0  
80  -60  65  
-84  -67  32  
-75  44  -74  
57  95  55  
-87  27  -53  
0  0  0  
65  -95  -58  
-78  -15  58  
-82  19  96  
48  93  99  
-49  -31  0  
87  2  -92  
-59  54  43  
64  8  100  
22  76  83  
0  0  0  
53  72  17  
-80  -71  28  
62  39  7  
61  73  41  
0  0  0  
-93  5  -49  
47  68  -55  
-71  71  -37  
43  1  -50  
83  -18  -46  
11  98  39  
89  65  75  
39  18  -52  
47  24  -52  
-72  -61  -93  
49  9  -24  
84  -10  -26  
0  0  0  
-38  84  -39  
18  41  98  
-24  -84  39  
0  0  0  
0  0  0  
85  28  68  
55  88  -57  
75  -54  -86  
0  0  0  
0  0  0  
11  71  41  
-51  13  82  
-3  -64  28  
0  0  0  
18  2  -19  
-42  83  -57  
-70  81  19  
54  70  -42  
71  67  95  
0  0  0  
5  -34  -72  
71  7  90  
16  -32  -22  
-88  68  -95  
-60  -8  -76  
0  0  0  
-30  15  70  
-4  49  -18  
75  -10  42  
48  -96  -20  
0  0  0  
0  0  0  
-62  50  -65  
27  -96  -16  
-9  52  56  
98  86  -52  
-58  27  -97  
-86  66  -54  
46  16  86  
-65  8  -13  
74  -54  53  
0  0  0  
-11  -83  56  
-56  70  -59  
45  -54  91  
93  -19  0  
45  36  -28  
-85  53  94  
82  -76  98  
-9  91  -7  
27  -73  74  
-39  -67  -48  
97  -99  -13  
0  0  0  
-59  -54  42  
53  -19  29  
58  -57  -85  
21  21  -90  
-48  81  -27  
97  -32  0  
-92  27  -60  
86  -53  96  
21  -56  -64  
0  0  0  
-79  90  -15  
-58  -7  64  
41  27  81  
0  0  0  
-29  95  -19  
22  -22  22  
94  40  60  
0  0  0  
0  0  0  
-33  6  65  
15  16  50  
0  0  0  
91  9  60  
31  -45  32  
0  31  -73  
67  59  7  
1  19  49  
12  50  -82  
29  -1  -86  
57  -83  3  
-33  74  70  
46  6  91  
0  0  0  
-37  -98  76  
-53  -68  48  
25  20  0  
51  -71  22  
90  -53  -43  
-45  -53  0  
0  0  0  
11  28  -26  
1  60  -50  
7  42  -64  
24  -5  64  
6  -71  40  
7  -31  43  
-72  -78  71  
-87  16  -23  
10  -8  16  
70  27  -20  
0  0  0  
-8  12  96  
40  -45  87  
-3  -99  55  
-13  -22  84  
-39  35  3  
-68  -29  -18  
-72  16  89  
-41  51  -10  
50  58  10  
58  -91  90  
84  37  80  
0  0  0  
-27  -56  72  
28  -54  -40  
-48  -32  -49  
45  60  -60  
-31  -84  -11  
-8  -28  -45  
84  51  96  
76  42  -96  
-91  -26  -38  
34  28  -72  
-33  24  6  
0  0  0  
90  -27  -46  
-88  60  -22  
16  59  -18  
0  0  0  
5  -80  49  
-18  94  -84  
54  -30  53  
12  -35  -16  
69  -26  -90  
-63  34  32  
-15  -20  -69  
-72  98  -68  
0  0  0  
-14  25  -5  
-36  47  -62  
0  0  0  
-36  3  -3  
0  0  0  
74  -93  -21  
-64  55  44  
34  58  28  
-83  33  60  
12  64  -51  
40  -28  -99  
0  0  0  
-71  -85  -90  
67  67  61  
13  -93  78  
13  58  90  
82  64  -50  
-85  34  -9  
27  -41  55  
-17  82  62  
-68  9  47  
20  77  90  
0  0  0  
40  79  -81  
-31  0  70  
-54  -23  16  
-3  66  -2  
0  0  0  
-68  -6  -52  
-48  -85  -33  
-50  -91  -70  
38  71  -7  
82  24  -24  
-13  43  -7  
0  0  0  
-15  -62  -51  
-86  39  -10  
-24  -97  -36  
83  25  -16  
-21  -99  27  
94  -71  22  
-73  71  52  
-98  76  -30  
-16  62  9  
2  65  -57  
-52  -13  -11  
0  0  0  
86  -76  40  
54  -36  -46  
-61  78  93  
100  -27  -44  
67  93  8  
0  0  0  
86  -26  51  
97  30  38  
-47  68  84  
0  0  0  
4  7  -48  
0  0  0  
14  41  -55  
72  91  -19  
-38  -74  -72  
7  66  13  
0  0  0  
0  0  0  
-5  -51  -5  
-9  -18  -15  
65  17  -33  
-93  83  53  
-77  -66  63  
-24  28  32  
0  0  0  
25  -51  61  
-9  -24  -94  
21  -25  70  
-39  7  -10  
-97  52  39  
0  0  0  
0  0  0  
57  16  1  
79  35  -18  
77  -7  97  
68  -94  3  
-78  -34  56  
0  0  0  
-79  -2  85  
0  0  0  
-51  -23  1  
-72  -93  -77  
-75  -10  5  
-82  95  -70  
-1  -48  0  
0  0  0  
-76  11  71  
15  79  21  
0  0  0  
37  49  -20  
-65  -93  27  
77  92  -81  
-49  12  -91  
-61  6  -90  
46  94  -43  
0  0  0  
-83  95  62  
4  -94  74  
-77  17  55  
-79  18  45  
-85  95  -11  
68  -96  62  
2  14  -23  
-49  12  43  
-67  88  -53  
-21  -33  93  
-23  -69  53  
78  -4  39  
-47  -54  21  
-45  -63  -45  
34  42  -33  
29  -13  -6  
30  50  28  
25  7  46  
-50  -72  -69  
96  28  -93  
-90  -13  57  
-67  9  89  
0  0  0  
5  -3  75  
20  -18  79  
0  0  0  
0  0  0  
-59  24  -92  
41  -1  85  
0  0  0  
45  -61  -18  
-81  -61  14  
-60  -58  87  
-29  -12  -84  
79  -65  1  
-21  18  -42  
-8  52  -49  
79  34  -90  
82  91  23  
17  -79  12  
-24  74  18  
-46  19  45  
0  0  0  
0  0  0  
57  69  -55  
-66  -61  -19  
89  71  -59  
-21  61  -46  
-2  -27  59  
35  -52  -46  
48  40  10  
-83  -23  -6  
-61  9  -41  
26  -98  -3  
86  25  -52  
-24  -21  -13  
-54  33  -51  
0  0  0  
-54  -34  -22  
-64  60  51  
-45  -95  -28  
-60  -76  62  
-73  1  80  
-69  -46  -80  
-87  4  -8  
89  -72  -1  
23  21  -66  
92  14  12  
-74  -23  78  
-67  -61  -79  
-26  37  -84  
-99  -34  12  
0  0  0  
-51  -63  -8  
-86  -75  67  
-9  -33  20  
73  17  37  
-30  82  75  
-86  -75  -11  
-40  89  61  
0  0  0  
24  -4  59  
0  0  0  
86  -27  47  
99  -52  79  
10  18  13  
68  -42  -92  
9  43  94  
-68  42  -12  
-10  -53  0  
52  -68  -86  
95  -79  29  
80  5  -45  
44  5  99  
95  77  -57  
-83  77  -27  
-73  1  17  
-72  -1  70  
22  -82  96  
58  -5  -10  
92  -100  55  
-7  -75  95  
8  90  23  
54  -2  32  
80  -54  -53  
-28  90  78  
34  91  6  
0  0  0  
38  64  18  
96  16  85  
21  58  -29  
-59  0  96  
91  70  24  
-18  -48  -33  
-77  -13  -16  
-7  -91  87  
62  71  39  
0  0  0  
62  -99  -4  
-77  -31  -13  
87  -14  -27  
-22  81  38  
57  47  0  
-92  76  -61  
39  -52  -31  
0  0  0  
42  30  -72  
10  -100  30  
76  50  37  
-68  83  -30  
-78  -79  59  
-62  -67  -97  
80  54  -2  
-36  -86  64  
-6  35  -86  
-47  27  -72  
-43  -84  74  
87  49  -14  
-98  26  71  
36  -26  34  
4  -62  94  
-28  15  -10  
77  -97  -4  
44  97  -94  
0  0  0  
-15  -77  -35  
-54  -5  -16  
-86  74  35  
19  -76  -68  
0  0  0  
-62  59  -72  
35  14  17  
0  0  0  
-2  -2  50  
-41  -51  -41  
91  70  54  
0  0  0  
-29  27  17  
51  57  -61  
66  -98  -30  
85  -80  -81  
84  31  4  
0  0  0  
60  -18  31  
0  0  0  
82  -9  -57  
71  -31  -31  
70  77  15  
-91  28  -55  
27  -81  -80  
-85  11  14  
67  -20  -82  
-10  85  48  
70  -40  -64  
0  0  0  
57  79  -86  
0  0  0  
68  -49  -34  
80  -94  63  
0  0  0  
94  -16  -81  
-90  69  -94  
-30  71  45  
-96  21  -59  
0  0  0  
-15  -6  80  
61  -57  -6  
1  -78  -80  
87  -28  -9  
0  0  0  
89  -88  8  
0  0  0  
0  0  0  
-44  22  -30  
-4  -14  -34  
12  64  -75  
0  0  0  
78  74  -21  
-32  12  49  
91  63  39  
0  0  0  
14  55  13  
-98  95  -28  
-35  20  29  
-58  -3  64  
-87  -40  44  
0  0  0  
19  88  37  
9  -48  -29  
20  -26  -56  
-81  -49  -33  
3  -26  98  
-14  -92  37  
58  44  27  
-7  -46  61  
0  0  0  
-90  39  55  
-77  85  24  
-65  -46  -39  
84  -26  -6  
-40  -19  52  
-65  27  1  
89  -30  -97  
-28  39  31  
0  0  0  
16  55  -91  
82  -64  0  
-62  66  96  
2  -90  -74  
-86  -59  -73  
0  0  0  
-89  -97  -88  
-26  29  94  
0  0  0  
-62  -33  89  
28  28  -17  
0  0  0  
-97  92  47  
63  -97  68  
0  0  0  
-51  -80  -5  
61  -99  -66  
0  0  0  
54  -64  -5  
-41  -71  -75  
4  38  74  
-73  -57  7  
0  0  0  
0  0  0  
71  -73  53  
0  0  0  
-47  92  49  
3  -14  35  
-10  -82  35  
49  -93  -10  
-8  -70  17  
0  0  0  
75  15  39  
56  -85  1  
-64  -90  -60  
-100  -26  20  
0  0  0  
49  30  18  
0  0  0  
74  -73  -58  
-2  -64  -98  
-26  -9  -16  
-82  -49  9  
47  56  -55  
-29  -17  43  
33  64  75  
-42  3  69  
-40  94  -59  
-18  92  97  
73  -50  54  
6  -9  -28  
-64  26  -9  
-13  -87  65  
-90  54  14  
69  5  -23  
51  -8  -28  
55  69  29  
-95  -81  67  
-27  8  -71  
-9  -44  8  
-81  43  36  
-76  -50  -91  
53  79  42  
73  -64  -30  
0  0  0  
40  -76  -18  
-40  84  -51  
-30  60  -28  
72  51  -16  
71  -88  74  
2  -72  68  
55  -66  -15  
-31  42  44  
-26  -1  -61  
32  14  18  
-33  59  19  
51  11  51  
-77  65  -22  
-73  37  -44  
-29  44  -48  
0  0  0  
-78  -44  58  
-88  -55  90  
-71  51  -43  
6  -73  -32  
39  33  63  
0  0  0  
-62  -56  -45  
31  -13  -6  
1  -67  -76  
45  30  -97  
77  22  -67  
-74  2  -71  
0  0  0  
-44  -11  -11  
55  -78  75  
33  -75  -48  
-8  4  -88  
50  -2  52  
59  93  -39  
62  -35  -82  
-69  -66  -69  
57  -74  -29  
-92  -49  -100  
93  30  10  
24  100  -32  
49  98  -69  
-4  -18  47  
47  -35  -55  
0  0  0  
-55  22  -71  
67  -95  66  
17  -15  41  
0  0  0  
0  0  0  
90  -93  -96  
11  5  -50  
-57  -33  -8  
0  0  0  
0  0  0  
10  65  -55  
81  95  9  
-98  94  -43  
-97  25  -67  
22  80  88  
-99  -37  82  
0  0  0  
11  97  -42  
35  -85  68  
0  0  0  
0  0  0  
0  0  0  
-75  -42  -97  
-85  -70  -25  
85  -19  12  
89  -4  92  
-78  -83  -45  
0  0  0  
33  69  -34  
-84  -81  60  
-3  55  44  
62  49  -6  
0  0  0  
84  16  95  
0  0  0  
-26  82  -4  
-72  -61  69  
0  0  0  
0  0  0  
-23  67  -13  
-74  -50  45  
-77  -86  -85  
0  0  0  
-29  -68  37  
99  -42  47  
0  0  0  
19  -28  44  
-53  -65  56  
20  44  -29  
-7  -71  -60  
36  -65  88  
-33  59  -39  
0  0  0  
67  70  -19  
0  0  0  
-94  67  -99  
-35  -9  0  
0  0  0  
65  35  -41  
-22  -27  70  
38  40  -25  
47  5  20  
52  -69  -28  
0  0  0  
88  0  55  
0  0  0  
5  54  -78  
0  0  0  
81  -16  6  
88  7  98  
-85  -82  -52  
-84  -8  3  
54  61  37  
-66  -54  27  
-94  -69  -92  
90  8  88  
8  -88  97  
0  0  0  
-65  -21  -94  
-7  71  -23  
0  0  0  
75  23  5  
30  11  -48  
85  68  -50  
34  -26  -83  
56  -91  6  
86  -13  -84  
67  9  -61  
0  0  0  
-11  2  -86  
44  -31  66  
-8  59  83  
0  0  0  
-70  -59  -91  
-61  30  0  
-71  -52  -47  
-94  -77  37  
-40  -8  11  
12  -12  -15  
-58  -44  60  
4  -53  -96  
-92  23  -66  
0  0  0  
-48  -24  -33  
22  79  8  
27  -75  -38  
-2  -14  -23  
0  0  0  
22  -54  -84  
-25  37  -98  
-24  12  -15  
-58  -14  43  
-71  5  71  
-99  29  90  
-64  45  46  
84  -80  18  
64  47  56  
0  0  0  
0  0  0  
62  -84  -56  
-73  100  -60  
86  23  23  
82  48  -1  
-71  -6  52  
-56  19  2  
1  93  45  
-50  -27  -9  
86  -43  -81  
-72  -82  -16  
31  -71  84  
0  0  0  
-32  -20  57  
0  0  0  
-94  2  -34  
-12  38  -52  
19  -62  -42  
-63  22  -32  
-45  -91  -38  
-90  35  -2  
0  0  0  
31  -75  -38  
98  -7  9  
0  0  0  
57  -12  -11  
-93  -24  74  
-64  -14  40  
21  -9  58  
-35  6  -55  
99  -72  29  
-97  -59  -73  
0  0  0  
-7  65  55  
0  0  0  
-54  27  -91  
0  -5  -17  
-31  62  -57  
56  -67  22  
-72  31  24  
-52  -32  -3  
-29  -1  -49  
95  88  23  
-64  14  36  
-18  84  40  
-85  -23  -13  
0  0  0  
17  42  9  
0  0  0  
66  -76  86  
-4  18  60  
30  -94  94  
7  90  -31  
0  0  0  
20  29  14  
-75  -74  -3  
-14  98  46  
68  -6  -9  
87  -74  30  
-28  53  93  
-29  -4  -10  
69  72  -27  
0  0  0  
0  0  0  
0  0  0  
68  28  13  
0  0  0  
-52  -97  -38  
17  13  41  
55  -98  -80  
38  -81  -87  
-80  10  18  
0  0  0  
0  0  0  
46  48  70  
23  26  53  
0  0  0  
0  0  0  
-69  -94  -28  
6  42  55  
35  -81  -31  
90  -100  42  
0  23  -86  
55  78  -29  
0  0  0  
-68  95  -75  
0  0  0  
-57  76  90  
0  0  0  
-14  58  -74  
-16  -92  -33  
27  -56  39  
-86  -51  8  
65  56  13  
89  94  10  
0  0  0  
16  -35  -41  
0  0  0  
-20  3  1  
-82  3  -56  
-81  -61  35  
-16  18  87  
-29  -62  -88  
-95  -13  73  
-1  53  18  
-88  -72  -29  
-85  31  -95  
22  88  -75  
33  -2  -16  
-56  43  98  
-42  -61  -2  
46  4  -96  
-76  82  96  
-5  28  24  
0  0  0  
66  -15  30  
0  0  0  
-34  -38  -75  
82  -17  -47  
-76  -99  -62  
96  98  47  
-87  54  -92  
-40  97  19  
0  0  0  
0  0  0  
21  -62  -88  
-29  -18  -76  
45  -20  -42  
37  79  -60  
32  54  41  
-90  -91  -52  
52  65  89  
88  23  35  
59  15  32  
-53  72  -81  
-7  -28  -83  
45  31  46  
83  -95  7  
-3  -19  -40  
45  17  -54  
-16  78  -47  
0  0  0  
32  -49  -14  
-89  -1  14  
19  -86  24  
0  0  0  
-59  44  39  
26  -94  85  
0  0  0  
23  -36  67  
-60  -59  -21  
51  75  59  
-59  40  75  
17  -27  -27  
94  90  -47  
0  0  0  
20  30  17  
0  0  0  
60  -5  9  
-16  -54  90  
-64  37  12  
91  -28  -50  
-52  33  20  
93  38  52  
0  0  0  
17  56  75  
50  71  0  
86  60  56  
87  81  33  
0  0  0  
-33  28  64  
0  0  0  
-78  -37  -21  
0  0  0  
-58  31  81  
-49  29  18  
55  -24  65  
54  -61  -81  
0  0  0  
0  0  0  
37  -5  83  
-89  97  8  
-44  14  81  
-13  45  64  
92  65  67  
0  0  0  
-11  50  -65  
-69  -84  82  
82  -92  67  
3  57  -54  
0  0  0  
-42  -53  -43  
11  -25  28  
-67  -73  52  
33  62  16  
66  95  96  
-54  -99  74  
93  -82  -80  
0  0  0  
87  -27  95  
0  0  0  
0  0  0  
0  0  0  
-59  -64  -74  
-53  46  -91  
-16  87  -45  
49  -87  -70  
-93  85  -27  
-18  18  26  
58  43  -24  
48  -52  88  
-79  -29  25  
0  0  0  
0  0  0  
57  -23  -43  
-80  43  96  
58  -63  61  
0  0  0  
25  -13  18  
-58  65  -9  
66  -85  14  
0  0  0  
0  0  0  
0  0  0  
35  -83  21  
-64  -46  -6  
100  -79  -46  
44  28  -15  
-38  18  81  
37  -27  -86  
14  87  37  
0  0  0  
70  90  57  
88  -74  -1  
44  -73  -19  
0  0  0  
-11  80  26  
0  0  0  
37  46  35  
-43  86  -59  
-98  -70  37  
-96  -68  96  
0  0  0  
95  -63  -59  
-3  -48  -86  
0  0  0  
86  15  83  
47  93  -85  
-28  81  49  
77  -92  45  
0  72  92  
93  -25  93  
0  0  0  
63  34  53  
-60  -13  -43  
49  -88  96  
74  19  -64  
0  0  0  
0  0  0  
90  97  78  
48  -95  71  
10  67  80  
45  -91  83  
-13  90  26  
60  6  0  
-10  -29  61  
43  -60  2  
38  -82  -69  
-48  93  24  
92  48  -82  
-82  -16  96  
-10  93  57  
-98  67  -54  
0  0  0  
53  62  98  
0  0  0  
-59  -40  99  
98  -64  17  
0  0  0  
-37  68  -85  
0  0  0  
0  0  0  
0  0  0  
87  38  -21  
87  -7  74  
16  -39  1  
0  0  0  
-68  -52  94  
0  0  0  
0  0  0  
83  -13  8  
-92  -60  80  
81  13  -44  
42  22  -96  
0  0  0  
0  0  0  
0  0  0  
-43  -87  89  
-5  23  -93  
-11  63  -62  
0  0  0  
15  -68  65  
33  82  -35  
-40  57  98  
64  96  41  
35  -10  -91  
61  -56  25  
88  27  -22  
-31  -36  -1  
-82  -100  75  
30  82  -41  
-54  -70  84  
-20  -97  -6  
-79  42  8  
-39  40  79  
17  -32  -16  
0  0  0  
-11  -38  72  
0  0  0  
96  86  -57  
0  0  0  
-87  -79  -40  
15  36  -64  
0  0  0  
-6  83  -1  
-96  -70  -29  
89  -86  1  
-64  -44  1  
-41  25  18  
-74  30  -11  
-96  -52  29  
60  -24  -88  
54  89  68  
-78  14  4  
-91  4  61  
51  -87  24  
39  -16  -12  
-5  -95  92  
0  0  0  
-10  -4  -89  
-12  41  13  
15  77  16  
-57  -18  48  
-83  -92  98  
0  0  0  
-72  54  -48  
38  99  46  
-41  -34  -15  
-84  69  65  
-30  41  33  
52  -78  -31  
-17  26  73  
0  0  0  
-58  51  -34  
90  54  -17  
62  -52  -50  
0  0  0  
-3  -87  73  
0  0  0  
-76  -17  -30  
-39  15  58  
-71  47  79  
98  -61  -61  
-84  -23  -76  
-13  38  -49  
19  -16  71  
-73  15  45  
-50  -47  -89  
0  0  0  
-61  99  68  
0  0  0  
0  0  0  
-40  92  59  
82  -13  46  
42  -77  71  
6  -63  -59  
46  7  2  
76  36  62  
-27  27  14  
-46  32  -83  
9  68  33  
13  -25  70  
96  -52  -94  
67  -71  28  
36  75  62  
0  0  0  
20  42  37  
36  41  62  
90  -70  -79  
0  0  0  
18  2  -46  
54  -98  31  
27  66  -19  
-84  -12  38  
6  83  -7  
-3  46  -37  
-75  -95  -91  
7  27  -38  
0  0  0  
-64  -30  43  
0  0  0  
96  -91  -30  
14  59  77  
0  0  0  
-40  -15  -25  
-77  -61  -82  
-22  79  -55  
-64  -19  -98  
52  -49  -33  
-4  7  84  
20  -45  -86  
92  41  36  
8  -2  34  
-8  -92  -45  
-93  40  -93  
0  0  0  
97  45  36  
-75  40  51  
64  -95  -71  
43  -6  -41  
0  0  0  
-7  48  -88  
57  62  -48  
-8  -44  49  
98  85  65  
-25  -11  59  
85  31  99  
-5  -92  32  
28  -81  57  
-41  -21  -94  
-6  -69  56  
40  -89  20  
0  0  0  
-59  47  -37  
-32  0  39  
0  0  0  
17  61  89  
-75  72  95  
-29  56  95  
0  0  0  
45  27  37  
-59  -95  96  
63  63  85  
93  19  -74  
23  -9  26  
86  -28  9  
-2  96  31  
57  43  12  
-26  -72  -30  
0  0  0  
5  85  -36  
0  0  0  
26  16  32  
0  0  0  
0  0  0  
-57  -65  83  
-82  89  -39  
52  -95  -82  
-25  -97  -93  
66  39  94  
0  0  0  
83  45  -86  
-62  21  -80  
93  40  -76  
-37  -53  75  
-69  86  -45  
0  0  0  
-11  77  -1  
16  -14  44  
-41  48  35  
59  42  48  
25  12  -13  
-37  -53  91  
0  0  0  
-24  59  -31  
0  0  0  
83  9  -24  
22  -71  -6  
46  -24  36  
0  0  0  
-11  31  57  
0  0  0  
43  -39  11  
0  0  0  
-25  -34  22  
74  47  25  
98  23  -72  
-97  50  -7  
0  0  0  
-55  12  -8  
-77  -5  51  
-9  20  22  
-46  -85  -55  
90  -5  41  
78  8  64  
0  0  0  
58  -21  -19  
0  0  0  
89  -26  -98  
-30  -91  76  
98  -73  -80  
0  0  0  
-84  84  -40  
20  -99  -6  
-91  99  -66  
-47  -73  -16  
-10  77  -13  
63  65  68  
64  -30  32  
60  -66  9  
49  53  -28  
49  -98  84  
-27  -45  -91  
-12  -58  54  
0  0  0  
0  0  0  
54  -97  25  
96  40  48  
-68  -47  -67  
0  0  0  
0  0  0  
-68  33  43  
-80  55  -58  
-81  19  -6  
86  -8  50  
23  -88  42  
-85  -14  -91  
43  -72  52  
0  0  0  
-33  -82  36  
-14  16  -83  
32  -56  53  
27  -61  -18  
8  14  -87  
14  -78  50  
-73  63  -34  
0  0  0  
76  -84  -72  
63  -68  82  
0  0  0  
39  -17  -26  
-9  4  -75  
-32  96  -36  
34  41  -73  
-52  28  -46  
17  15  -84  
54  62  97  
0  0  0  
58  36  -81  
-4  62  -24  
24  79  95  
-77  -6  5  
57  97  -74  
-6  -72  44  
-1  42  -88  
41  -98  -67  
0  0  0  
-31  -86  -33  
-86  97  61  
-73  -60  79  
0  0  0  
0  0  0  
-35  -3  36  
-92  -94  -86  
33  4  -82  
-19  -4  -32  
-49  -79  34  
55  -32  65  
47  61  -99  
15  -12  53  
0  0  0  
5  -48  -53  
0  0  0  
48  -20  26  
0  0  0  
-40  84  -45  
51  70  -57  
-14  28  60  
89  32  83  
-31  48  -99  
-61  -27  -4  
47  11  -86  
0  0  0  
0  0  0  
6  86  -53  
5  -58  -13  
0  0  0  
13  42  21  
50  78  -37  
-91  -12  -48  
-19  -15  32  
70  4  10  
-75  -53  16  
58  -37  -22  
0  0  0  
-44  -43  36  
74  -35  38  
0  0  0  
-44  25  -25  
-76  -25  -60  
-10  -69  -92  
61  -77  63  
-26  12  -47  
19  24  25  
-32  -75  -86  
-83  29  -95  
36  90  -17  
-99  -87  45  
52  38  -39  
97  -86  -70  
-66  -86  55  
65  93  -31  
-57  -24  -22  
89  42  72  
-27  43  -87  
-25  -81  17  
43  -36  96  
0  0  0  
-30  13  88  
0  0  0  
-40  66  41  
73  46  38  
56  -57  52  
13  -88  -6  
46  -64  -71  
56  -23  85  
38  60  -90  
-50  -29  41  
0  0  0  
62  84  51  
0  0  0  
-61  27  -33  
-17  -48  46  
83  -4  -35  
91  80  88  
-91  -31  -41  
-69  30  64  
-33  46  -9  
55  -52  87  
59  30  47  
-43  97  -7  
10  -93  40  
-25  77  6  
-70  -78  30  
0  0  0  
4  4  19  
0  0  0  
0  0  0  
19  -6  83  
-70  14  -85  
-73  -19  -6  
27  26  -86  
38  -16  -62  
48  4  77  
0  0  0  
-52  69  -93  
-77  17  -72  
-21  -35  -94  
-15  -22  99  
-30  -29  85  
12  -4  -43  
71  72  -31  
62  -90  -24  
-77  75  27  
42  -67  23  
22  96  28  
20  -81  79  
0  0  0  
0  0  0  
-10  52  69  
-78  -86  -67  
88  -28  -85  
-90  56  -73  
23  -23  67  
0  0  0  
71  -86  -14  
-17  -83  -63  
0  0  0  
-99  26  -83  
31  -8  54  
13  54  51  
25  -47  28  
20  -82  -20  
0  0  0  
0  0  0  
19  -56  -94  
-79  87  -3  
-26  31  -87  
0  0  0  
76  -21  61  
-58  -96  -51  
0  0  0  
0  0  0  
-82  74  10  
39  -96  -12  
-99  63  -72  
-31  35  30  
12  -61  -5  
33  -6  -63  
0  0  0  
49  80  -88  
-4  30  77  
-22  50  -34  
36  -93  -96  
0  0  0  
24  93  39  
82  58  -30  
-2  -93  62  
-66  -82  7  
3  9  -32  
63  30  94  
57  88  -93  
-31  -51  -83  
0  0  0  
62  -73  6  
53  -43  -31  
-69  -71  90  
-55  55  97  
64  -54  -22  
-98  3  -99  
-61  84  -58  
0  0  0  
0  0  0  
89  -3  32  
67  -1  85  
52  -49  -63  
42  -15  63  
-10  -19  49  
-66  -51  -82  
-20  -19  -28  
0  0  0  
-25  27  17  
-97  -66  28  
0  0  0  
78  42  78  
74  76  76  
-42  -37  89  
-99  -66  60  
42  48  97  
-37  -59  -25  
21  -96  -64  
67  83  -87  
-98  75  84  
20  4  -69  
-46  100  17  
-89  53  38  
-82  -32  33  
-82  -79  -30  
75  -15  -99  
-19  -66  -43  
-23  -61  65  
-17  -22  -25  
-57  26  -16  
0  0  0  
26  18  90  
-83  -76  67  
0  0  0  
64  -64  -72  
0  0  0  
100  30  25  
-47  56  66  
53  55  14  
11  -11  44  
45  81  20  
-12  11  -100  
1  93  -64  
13  43  -15  
65  71  -87  
-49  3  -34  
0  0  0  
-28  11  27  
22  -5  -53  
-9  87  -56  
95  -21  98  
-67  -3  -96  
-20  41  -4  
71  -71  34  
94  6  -86  
0  0  0  
59  9  86  
-28  100  14  
0  0  0  
25  25  -71  
4  -41  85  
55  -42  45  
88  -63  -41  
0  0  0  
69  -65  65  
53  24  21  
-39  41  25  
-42  -89  15  
-89  39  0  
-74  -29  -92  
-24  -58  -6  
-48  89  80  
-100  92  3  
-92  -86  75  
10  50  63  
-12  98  0  
0  0  0  
-20  21  5  
69  -56  -97  
0  0  0  
-91  55  -25  
-3  -95  -6  
36  9  30  
-85  58  95  
-41  39  -57  
-100  -58  14  
15  -26  -49  
62  64  -96  
0  0  0  
-4  70  34  
99  -89  -35  
37  66  12  
-66  -6  22  
32  94  -20  
-72  94  55  
0  0  0  
0  0  0  
-81  -7  42  
-90  -43  31  
30  -18  30  
0  0  0  
-55  -27  88  
24  46  93  
0  0  0  
30  16  10  
-71  -45  71  
-30  -90  66  
-40  53  37  
24  -83  72  
94  70  4  
0  0  0  
0  0  0  
0  0  0  
-22  63  -41  
0  0  0  
0  0  0  
-91  -96  -79  
-48  -86  39  
-29  -20  8  
39  26  57  
-14  17  69  
-89  13  -26  
0  0  0  
-43  -98  43  
53  3  -59  
-67  82  54  
0  0  0  
57  29  -96  
0  0  0  
-96  51  -30  
-22  69  56  
-89  -14  69  
26  -97  71  
0  0  0  
30  46  59  
31  -29  -20  
21  64  16  
-63  -68  63  
0  0  0  
65  61  18  
94  -69  -59  
0  0  0  
-33  -70  93  
66  52  12  
0  0  0  
57  79  77  
0  0  0  
0  0  0  
0  0  0  
-90  -30  31  
-77  71  71  
36  -20  -26  
9  -31  83  
0  0  0  
100  -95  84  
100  55  52  
0  0  0  
-51  85  83  
52  58  68  
2  -77  -100  
49  -93  28  
59  90  -55  
-12  57  -46  
0  0  0  
-30  -65  93  
-38  -85  -63  
-23  32  -36  
0  0  0  
0  41  83  
-87  -53  12  
-37  79  -19  
16  43  46  
20  -6  93  
-51  -80  -66  
-70  -92  -96  
0  0  0  
-34  39  99  
2  1  -16  
75  96  -75  
-83  17  -23  
-78  32  45  
0  0  0  
-26  69  33  
-72  -51  -76  
-7  -91  48  
-35  -5  -43  
-38  -87  -29  
0  0  0  
-15  -85  3  
-4  78  -23  
67  -67  -24  
0  0  0  
0  0  0  
9  -69  92  
0  0  0  
3  -80  -89  
12  6  20  
50  5  -55  
68  97  -34  
-62  75  -82  
0  0  0  
0  0  0  
0  -75  6  
-3  -9  -1  
-42  96  -92  
53  29  28  
83  -89  -68  
0  0  0  
0  0  0  
85  22  -36  
-44  -48  -24  
-49  -79  -21  
91  -5  -32  
0  0  0  
42  -57  94  
-19  -78  -24  
0  0  0  
-86  -89  10  
20  97  -31  
49  -50  -63  
-19  36  -92  
51  94  78  
65  79  -60  
-84  -12  21  
39  12  44  
-91  76  61  
1  -2  60  
93  67  -66  
56  60  -61  
30  96  70  
21  11  -66  
-18  -35  -12  
0  0  0  
40  70  16  
-53  51  -54  
82  97  52  
